OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,TrackingNumber,ItemsInCart,CouponCode,TotalPrice,Has_Coupon,Order_Month,Avg_Item_Cart_Price,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral
ORD200442,2024-05-06,C72588,Chair,5,314.94,661 Main St,TRK43410829,8,SAVE10,1574.7,1,5,196.83725395343257,False,False,False,False,False,True,False,False,False,False,True,False
ORD200443,2024-05-14,C61668,Chair,2,69.64,813 Main St,TRK58970302,6,,139.28,0,5,23.213294644508927,False,False,False,False,False,False,True,False,True,False,False,False
ORD200444,2024-06-08,C79508,Printer,1,135.17,585 Main St,TRK61882353,6,FREESHIP,135.17,1,6,22.52829578617369,False,False,False,True,False,False,False,True,False,False,True,False
ORD200445,2024-03-23,C94569,Phone,1,487.21,227 Main St,TRK31351770,3,SAVE10,487.21,1,3,162.40279199069334,False,False,False,False,True,False,False,False,False,False,False,True
ORD200446,2023-10-18,C89592,Laptop,5,509.58,262 Main St,TRK49442402,6,FREESHIP,2547.9,1,10,424.64929225117965,False,False,False,True,True,False,False,False,False,False,True,False
ORD200447,2024-04-07,C48207,Printer,2,416.81,356 Main St,TRK45355655,2,,833.62,0,4,416.8079159604202,False,False,False,False,False,False,True,False,True,False,False,False
ORD200448,2023-09-04,C16776,Laptop,2,160.0,854 Main St,TRK12860600,4,SAVE10,320.0,1,9,79.9998000005,False,False,False,False,False,True,False,False,False,False,True,False
ORD200449,2024-08-26,C91518,Tablet,3,253.05,286 Main St,TRK48688724,3,,759.15,0,8,253.04915650281166,False,False,False,True,False,True,False,False,False,False,True,False
ORD200450,2024-01-15,C36408,Monitor,5,615.1,160 Main St,TRK94023253,10,WINTER15,3075.5,1,1,307.5496924503076,False,False,True,False,False,False,True,False,False,False,True,False
ORD200451,2023-04-01,C14837,Monitor,1,183.18,647 Main St,TRK17501136,6,SAVE10,183.18,1,4,30.529949116751474,False,True,False,False,False,False,False,False,False,False,False,False
ORD200452,2023-07-23,C36467,Printer,1,75.78,581 Main St,TRK20863987,5,SAVE10,75.78,1,7,15.155969688060626,False,False,False,False,False,True,False,False,False,True,False,False
ORD200453,2025-05-02,C15017,Tablet,1,675.57,492 Main St,TRK51241924,1,WINTER15,675.57,1,5,675.5632443675563,False,False,False,False,False,False,False,True,True,False,False,False
ORD200454,2024-11-27,C54759,Laptop,1,109.29,686 Main St,TRK75583042,5,FREESHIP,109.29,1,11,21.857956284087436,False,True,False,False,False,False,False,False,False,True,False,False
ORD200455,2024-03-26,C58341,Phone,1,639.83,874 Main St,TRK32856728,2,SAVE10,639.83,1,3,319.91340043299783,False,True,False,False,False,True,False,False,False,False,False,True
ORD200456,2023-06-26,C94479,Desk,5,62.81,259 Main St,TRK69089975,9,SAVE10,314.05,1,6,34.89440567288259,True,False,False,False,False,False,False,True,True,False,False,False
ORD200457,2025-05-25,C50236,Desk,4,615.83,545 Main St,TRK67692578,4,WINTER15,2463.32,1,5,615.828460428849,False,False,False,True,False,False,True,False,False,False,True,False
ORD200458,2024-07-02,C31412,Monitor,4,510.58,196 Main St,TRK61946127,7,WINTER15,2042.32,1,7,291.75958320059544,True,False,False,False,False,False,True,False,False,False,False,False
ORD200459,2024-07-24,C90142,Desk,1,334.39,433 Main St,TRK39717191,2,,334.39,0,7,167.19416402917983,True,False,False,False,False,False,True,False,False,False,True,False
ORD200460,2024-10-06,C83548,Laptop,1,144.25,474 Main St,TRK93822942,2,WINTER15,144.25,1,10,72.12463937680312,False,False,False,False,False,False,True,False,False,False,False,True
ORD200461,2024-06-08,C29697,Tablet,1,401.82,407 Main St,TRK47776482,5,FREESHIP,401.82,1,6,80.36383927232146,True,False,False,False,False,False,False,True,False,True,False,False
ORD200462,2025-03-31,C22991,Phone,1,252.68,731 Main St,TRK32796086,1,,252.68,0,3,252.67747322526773,False,False,False,True,False,False,False,False,False,False,False,True
ORD200463,2023-05-26,C25276,Laptop,5,662.78,214 Main St,TRK14011732,9,SAVE10,3313.9,1,5,368.21070198810895,False,True,False,False,False,False,False,True,False,False,True,False
ORD200464,2023-03-14,C39176,Tablet,4,434.42,739 Main St,TRK71418686,6,FREESHIP,1737.68,1,3,289.61285064524895,False,False,False,True,False,False,False,False,False,True,False,False
ORD200465,2024-02-26,C58773,Printer,5,513.49,391 Main St,TRK65438300,8,,2567.45,0,2,320.93084883643894,False,False,True,False,False,False,False,False,False,True,False,False
ORD200466,2023-07-18,C37412,Phone,1,432.47,895 Main St,TRK97829604,4,FREESHIP,432.47,1,7,108.11722970692576,False,False,False,False,True,False,False,False,False,False,False,True
ORD200467,2024-08-30,C36492,Desk,1,45.94,572 Main St,TRK44350440,2,WINTER15,45.94,1,8,22.969885150574246,False,False,False,False,False,False,False,False,False,False,False,False
ORD200468,2025-06-21,C90110,Phone,1,418.36,998 Main St,TRK60203957,5,FREESHIP,418.36,1,6,83.6718326563347,True,False,False,False,True,False,False,False,False,False,False,False
ORD200469,2023-11-26,C13877,Chair,5,676.98,893 Main St,TRK17254691,5,,3330.4075,0,11,666.0801678396643,False,False,False,False,False,False,False,False,True,False,False,False
ORD200470,2023-09-29,C25149,Tablet,4,263.62,672 Main St,TRK33538608,5,SAVE10,1054.48,1,9,210.8955782088436,False,False,False,False,False,False,False,True,False,False,False,False
ORD200471,2025-04-19,C52717,Desk,5,551.27,395 Main St,TRK27625571,7,FREESHIP,2756.35,1,4,393.7637231946812,False,False,False,True,False,False,False,False,False,False,False,True
ORD200472,2023-01-06,C60029,Chair,3,508.12,796 Main St,TRK86461316,8,FREESHIP,1524.36,1,1,190.54476181904772,True,False,False,False,False,False,False,False,False,False,False,True
ORD200473,2025-02-25,C28552,Chair,2,14.93,449 Main St,TRK71597160,4,,29.86,0,2,7.464981337546656,False,False,False,True,False,False,False,True,True,False,False,False
ORD200474,2023-11-15,C72293,Printer,3,229.34,398 Main St,TRK84378003,6,SAVE10,688.02,1,11,114.66980888365187,True,False,False,False,False,False,False,True,False,False,False,True
ORD200475,2025-04-19,C29844,Tablet,2,438.62,363 Main St,TRK91642337,3,SAVE10,877.24,1,4,292.41235862547126,False,False,False,False,False,False,False,False,True,False,False,False
ORD200476,2024-01-15,C77872,Phone,2,513.59,867 Main St,TRK19292184,4,FREESHIP,1027.18,1,1,256.794358014105,False,False,False,True,False,False,True,False,False,False,False,True
ORD200477,2025-03-05,C56564,Phone,2,253.74,481 Main St,TRK13166044,5,SAVE10,507.48,1,3,101.495797008406,False,False,False,True,False,False,False,True,False,True,False,False
ORD200478,2024-11-01,C16758,Tablet,3,62.77,914 Main St,TRK88544431,6,FREESHIP,188.31,1,11,31.38494769175385,False,False,True,False,False,False,False,True,False,False,False,True
ORD200479,2023-02-18,C87011,Monitor,4,25.29,943 Main St,TRK21429162,8,,101.16,0,2,12.644984193769758,True,False,False,False,False,True,False,False,False,True,False,False
ORD200480,2023-06-16,C21147,Chair,1,335.1,126 Main St,TRK93171043,6,FREESHIP,335.1,1,6,55.849906916821816,False,True,False,False,False,True,False,False,False,False,False,True
ORD200481,2023-04-23,C94568,Laptop,4,484.85,317 Main St,TRK58653915,5,WINTER15,1939.4,1,4,387.8792242415516,False,True,False,False,True,False,False,False,False,False,False,True
ORD200482,2025-03-02,C35852,Monitor,3,381.41,989 Main St,TRK22302049,6,,1144.23,0,3,190.70468215886308,False,False,False,True,False,True,False,False,False,False,True,False
ORD200483,2023-01-18,C66462,Phone,5,347.92,982 Main St,TRK52743700,6,WINTER15,1739.6,1,1,289.9328501119165,False,False,False,False,False,True,False,False,False,True,False,False
ORD200484,2024-05-29,C29092,Chair,4,15.01,767 Main St,TRK90455340,6,,60.04,0,5,10.006649988916685,False,False,False,False,False,False,False,False,True,False,False,False
ORD200485,2023-08-01,C46651,Chair,3,404.79,764 Main St,TRK67679195,6,SAVE10,1214.37,1,8,202.3946626755622,False,False,False,False,False,False,False,True,False,False,True,False
ORD200486,2023-02-03,C88981,Printer,4,611.26,558 Main St,TRK75267873,5,SAVE10,2445.04,1,2,489.00702198595604,False,False,False,False,False,False,False,True,False,False,False,True
ORD200487,2023-03-09,C40136,Printer,3,346.52,211 Main St,TRK92924852,3,SAVE10,1039.56,1,3,346.51884493718353,True,False,False,False,False,True,False,False,False,True,False,False
ORD200488,2024-12-05,C81573,Chair,1,36.65,556 Main St,TRK96522994,1,WINTER15,36.65,1,12,36.64963350366496,False,False,False,True,False,False,False,False,False,False,False,False
ORD200489,2023-09-05,C11940,Tablet,3,149.34,589 Main St,TRK85466461,7,WINTER15,448.02,1,9,64.0027657103347,False,False,True,False,False,False,False,False,False,False,False,False
ORD200490,2024-07-22,C50097,Chair,5,467.81,539 Main St,TRK62785150,10,,2339.05,0,7,233.90476609523392,False,False,False,True,False,False,False,False,True,False,False,False
ORD200491,2023-01-05,C98168,Phone,5,420.7,481 Main St,TRK56423359,5,WINTER15,2103.5,1,1,420.6991586016828,False,False,False,False,False,True,False,False,True,False,False,False
ORD200492,2023-10-25,C39074,Laptop,5,606.52,103 Main St,TRK13027036,6,SAVE10,3032.6,1,10,505.43249094584843,False,True,False,False,False,False,False,True,False,False,True,False
ORD200493,2025-01-28,C84908,Phone,1,420.26,372 Main St,TRK64135970,4,FREESHIP,420.26,1,1,105.06473733815666,True,False,False,False,False,True,False,False,True,False,False,False
ORD200494,2023-07-19,C64516,Laptop,3,505.79,459 Main St,TRK63920573,3,FREESHIP,1517.37,1,7,505.78831403895316,False,True,False,False,False,True,False,False,False,False,False,True
ORD200495,2025-06-05,C63827,Phone,4,493.73,947 Main St,TRK35730581,6,SAVE10,1974.92,1,6,329.1527847453588,False,True,False,False,False,True,False,False,True,False,False,False
ORD200496,2025-03-14,C93618,Printer,3,201.21,249 Main St,TRK66129326,3,SAVE10,603.63,1,3,201.20932930223566,False,False,False,True,False,False,False,False,False,True,False,False
ORD200497,2024-10-24,C93948,Printer,3,112.29,454 Main St,TRK77358113,6,,336.87,0,10,56.14490642515596,False,False,True,False,False,False,False,True,False,True,False,False
ORD200498,2023-07-12,C73961,Tablet,4,132.56,306 Main St,TRK32607173,8,WINTER15,530.24,1,7,66.27991715010357,False,False,False,False,False,False,True,False,False,False,True,False
ORD200499,2023-04-06,C18138,Printer,3,539.46,520 Main St,TRK20289483,4,SAVE10,1618.38,1,4,404.5939885150288,True,False,False,False,False,False,False,True,True,False,False,False
ORD200500,2024-04-07,C79475,Laptop,5,508.59,169 Main St,TRK42168516,8,WINTER15,2542.95,1,4,317.86835266455915,False,False,False,False,False,False,True,False,True,False,False,False
ORD200501,2024-02-04,C88546,Desk,4,203.46,226 Main St,TRK19867754,7,SAVE10,813.84,1,2,116.26269105329851,True,False,False,False,False,True,False,False,False,False,False,True
ORD200502,2023-05-20,C69332,Monitor,3,565.25,745 Main St,TRK65718848,7,SAVE10,1695.75,1,5,242.24965392906583,False,True,False,False,False,False,True,False,False,False,False,False
ORD200503,2023-08-31,C64554,Tablet,3,136.84,498 Main St,TRK95384568,4,FREESHIP,410.52,1,8,102.62974342564144,False,False,False,True,False,True,False,False,True,False,False,False
ORD200504,2025-06-11,C11676,Monitor,2,464.5,805 Main St,TRK35726395,2,WINTER15,929.0,1,6,464.49767751161244,False,False,False,True,False,False,False,False,False,False,True,False
ORD200505,2023-06-11,C36014,Printer,2,434.97,558 Main St,TRK97246526,7,,869.94,0,6,124.27696531862098,False,False,False,True,False,False,False,True,False,False,False,False
ORD200506,2023-07-25,C23279,Monitor,2,43.67,696 Main St,TRK58039693,4,WINTER15,87.34,1,7,21.834945412636472,False,False,False,False,False,False,True,False,False,False,True,False
ORD200507,2023-07-05,C86481,Phone,1,171.59,546 Main St,TRK87513944,5,WINTER15,171.59,1,7,34.31793136413727,True,False,False,False,False,True,False,False,False,False,False,False
ORD200508,2025-05-14,C39550,Phone,1,558.27,976 Main St,TRK24120267,1,,558.27,0,5,558.2644173558264,False,False,False,True,True,False,False,False,False,False,False,True
ORD200509,2023-02-15,C68937,Laptop,2,425.03,560 Main St,TRK31908657,2,WINTER15,850.06,1,2,425.0278748606257,False,False,False,False,False,False,True,False,False,True,False,False
ORD200510,2024-12-16,C72533,Printer,1,376.76,389 Main St,TRK51288986,5,SAVE10,376.76,1,12,75.35184929630141,False,True,False,False,True,False,False,False,False,False,False,False
ORD200511,2024-03-15,C11415,Monitor,5,575.24,267 Main St,TRK65061457,7,WINTER15,2876.2,1,3,410.885127306961,False,False,False,False,True,False,False,False,False,False,False,False
ORD200512,2024-09-27,C14114,Desk,3,568.02,856 Main St,TRK63290700,3,FREESHIP,1704.06,1,9,568.0181066063113,False,False,False,True,False,True,False,False,False,False,True,False
ORD200513,2025-02-09,C64128,Tablet,3,94.88,533 Main St,TRK37053575,8,,284.64,0,2,35.579955525055595,False,False,True,False,False,False,False,True,False,False,False,True
ORD200514,2023-04-16,C15629,Printer,3,304.15,492 Main St,TRK64926044,3,WINTER15,912.45,1,4,304.1489861700461,False,False,True,False,False,False,False,True,False,False,True,False
ORD200515,2023-03-14,C67561,Phone,3,553.52,160 Main St,TRK75900717,4,FREESHIP,1660.56,1,3,415.1389621525947,False,False,True,False,False,False,False,True,True,False,False,False
ORD200516,2024-04-07,C47022,Monitor,3,166.99,208 Main St,TRK28855040,8,,500.97,0,4,62.621171723535355,False,False,False,False,False,False,True,False,True,False,False,False
ORD200517,2024-04-09,C55205,Tablet,4,198.35,943 Main St,TRK88141634,7,FREESHIP,793.4,1,4,113.34269522472111,False,False,False,False,False,False,False,False,False,True,False,False
ORD200518,2025-06-13,C30686,Printer,4,403.58,319 Main St,TRK59807273,9,SAVE10,1614.32,1,6,179.3686895903449,False,False,False,True,False,True,False,False,False,False,False,True
ORD200519,2025-05-10,C71797,Laptop,4,464.29,941 Main St,TRK66010667,5,SAVE10,1857.16,1,5,371.4312571374858,False,True,False,False,False,False,True,False,False,False,False,False
ORD200520,2023-03-10,C66332,Monitor,3,635.98,959 Main St,TRK27063398,5,,1907.94,0,3,381.58723682552636,False,False,False,False,False,False,True,False,False,False,False,True
ORD200521,2024-02-25,C82318,Phone,1,528.06,991 Main St,TRK37534165,2,,528.06,0,2,264.02867985660066,True,False,False,False,False,False,False,True,True,False,False,False
ORD200522,2024-04-20,C66254,Chair,1,515.32,740 Main St,TRK82843861,1,FREESHIP,515.32,1,4,515.3148468515315,False,False,True,False,False,False,False,False,False,False,False,False
ORD200523,2025-02-18,C65083,Desk,4,657.79,652 Main St,TRK60937148,6,WINTER15,2631.16,1,2,438.52593579010704,True,False,False,False,False,False,True,False,False,True,False,False
ORD200524,2023-10-25,C44778,Phone,1,153.0,103 Main St,TRK92617366,4,,153.0,0,10,38.24990437523907,True,False,False,False,False,False,True,False,False,False,False,True
ORD200525,2023-12-03,C54499,Monitor,1,668.48,160 Main St,TRK18061555,1,SAVE10,668.48,1,12,668.4733152668473,False,True,False,False,False,False,False,True,False,False,False,False
ORD200526,2024-02-29,C91201,Desk,2,46.5,837 Main St,TRK63526023,7,WINTER15,93.0,1,2,13.285695306149563,False,False,False,False,False,False,True,False,False,True,False,False
ORD200527,2024-08-19,C27202,Chair,5,653.47,967 Main St,TRK75406128,10,SAVE10,3267.35,1,8,326.73467326532676,True,False,False,False,False,False,False,False,False,False,False,True
ORD200528,2025-02-26,C32011,Chair,1,628.89,686 Main St,TRK70997744,2,SAVE10,628.89,1,2,314.4434277828611,True,False,False,False,False,False,True,False,False,False,False,True
ORD200529,2024-04-07,C21181,Tablet,2,675.1,938 Main St,TRK50363421,4,FREESHIP,1350.2,1,4,337.5491561271097,False,False,False,False,False,True,False,False,False,True,False,False
ORD200530,2024-07-18,C98450,Chair,4,89.41,613 Main St,TRK14809530,9,,357.64,0,7,39.737733624740414,False,False,False,True,False,True,False,False,False,True,False,False
ORD200531,2024-07-02,C64502,Desk,5,320.01,722 Main St,TRK14914388,6,,1600.05,0,7,266.67455554240746,False,False,True,False,True,False,False,False,False,False,False,True
ORD200532,2025-05-03,C47365,Laptop,2,41.0,369 Main St,TRK42207882,7,,82.0,0,5,11.714268979615744,False,False,False,True,True,False,False,False,False,False,False,False
ORD200533,2023-03-05,C66349,Desk,1,565.85,715 Main St,TRK63550793,1,FREESHIP,565.85,1,3,565.8443415565844,False,False,True,False,False,False,True,False,True,False,False,False
ORD200534,2024-06-06,C73289,Chair,3,648.59,906 Main St,TRK70872738,4,SAVE10,1945.77,1,6,486.4412838967903,False,True,False,False,False,False,False,False,False,False,False,False
ORD200535,2024-07-24,C48649,Monitor,3,68.12,332 Main St,TRK45821445,3,FREESHIP,204.36,1,7,68.11977293409022,False,False,False,True,False,False,False,False,False,False,False,False
ORD200536,2024-06-09,C18724,Chair,1,616.1,124 Main St,TRK52508861,6,,616.1,0,6,102.68316219472969,False,False,False,False,False,False,True,False,False,False,False,False
ORD200537,2025-03-23,C68553,Tablet,3,247.47,385 Main St,TRK58218971,4,SAVE10,742.41,1,3,185.60203599491,False,False,False,True,True,False,False,False,True,False,False,False
ORD200538,2024-05-24,C61280,Phone,3,490.74,100 Main St,TRK95487711,3,WINTER15,1472.22,1,5,490.7383642054526,False,False,False,False,False,False,False,True,False,False,False,False
ORD200539,2025-02-18,C53277,Desk,3,531.72,473 Main St,TRK17653832,7,SAVE10,1595.16,1,2,227.87967445760793,False,False,True,False,True,False,False,False,False,True,False,False
ORD200540,2024-01-29,C87281,Laptop,5,648.65,852 Main St,TRK81765057,7,,3243.25,0,1,463.32076668461906,False,False,False,True,False,True,False,False,False,False,False,True
ORD200541,2023-08-07,C69009,Printer,5,456.06,879 Main St,TRK61295842,10,,2280.3,0,8,228.02977197022807,False,False,False,False,False,True,False,False,False,False,True,False
ORD200542,2023-11-14,C49726,Tablet,1,17.98,934 Main St,TRK20739460,6,FREESHIP,17.98,1,11,2.9966616722305464,False,False,False,False,False,False,False,False,False,False,False,False
